hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio,ai_guess,categorias
Rivadavia,jose luis bitiol,,1.0,Hace un año,2024-12-20T17:57:37Z,Google,No hay personal ni para tomarte la presión. Pero si toman mate en la recepción. Estudios importantes tenés q pedir turno miércoles tras te Moris o perdés parte de tu vida.,,2024,"['bad_infrastructure', 'delays']",bad_infrastructure; delays
Rivadavia,Kevin,,1.0,Hace 3 años,2023-03-22T13:02:11Z,Google,"Son unos completos inservibles, 3 horas esperando en guardia, con un dolor espantoso. Nunca salieron a atender.
Además que toca casi rogar para que la persona de la ventanilla, a la que no se le ve la cara, te atienda.. en esas 3 horas que estuve los escuchaba reírse, hablar y viendo series, pero atender a alguien nunca. Al final con el dolor que tenía me tocó tomar un taxi e irme a otro lado, repito SON INUTILES",,2023,"['delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment']",delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment
Rivadavia,nicole duarte,,1.0,Hace un año,2025-02-08T16:12:06Z,Google,La atención es pésima ayer deliraba de fiebre y nadie se digno en atenderme estuve desde las 12 hasta las 4 de la mañana y nadie apareció le preguntas a los médicos nadie te dice nada nadie está en recepción para anotarte te podés morir del dolor esperando horrible,,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Lourdes Briceño,,1.0,Hace 3 años,2023-01-17T13:42:50Z,Google,"Llegué a la guardia hace una hora y media aprox. con mí hermana quien es síndrome de down, explique que tiene vómito desde las 3 de ma madrugada y mucho dolor abdominal, dije en ventanilla que es síndrome de down pero al parecer aquí no hay capacidad de priorizar... Además hay un muchacho que se queja de mucho dolor, se ve que está muy mal otra persona se acercó para informar del muchacho y nada, solo dicen que es por orden de llegada... DEBERIA SER POR NECESIDAD DE ATENCION, O POR GRAVEDAD DE SITUACIÓN.... QUE TRISTE LA FALTA DE EMPATÍA Y CONSIDERACIÓN...
La persona que está en ventanilla prioriza su teléfono antes que a los pacientes...
TRISTE REALIDAD!! 😞
17/01/2023",,2023,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Romina Navarrete,,1.0,Hace un año,2024-10-16T05:26:31Z,Google,Recien vengo de la guardia jamas me atendieron fui con fiebre y falta de oxigeno sin poder respirar y nunca me atendieron una verguenza porque despues los medicos son los primeros en pedir aunmentos ....una verguenza,,2024,['delays'],delays
Rivadavia,Florencia Gomez,,1.0,Hace 3 años,2023-01-17T11:26:05Z,Google,Malísimo fui el miércoles a la guardia por un dolor muy fuerte en la zona de los riñones. La de recepción un desastre me mandó a un cesac que estaba a 10 cuadras porque según ella ahí no había más lugar. Cuando llegó al cesac me dicen que ahí no hay guardia y que están cansados de que manden a la gente para ahí en vez de atenderlas en el hospital. No vallan a ese hospital es un desastre.,,2023,['bad_infrastructure'],bad_infrastructure
Rivadavia,Irma Segovia,,1.0,Hace 2 años,2023-11-21T22:24:12Z,Google,Desilucionada... Cómo se puede tener a una persona esperando más de 12 hs para revisarlo por un dolor fuerte en la panza... Supuestamente hay un solo cirujano.. y está operando...esto está pasando ahora.. hoy.  Cero vocación.. inumano... Desastre... Libro de quejas dónde?,,2023,['delays'],delays
Rivadavia,Lautaro Martino,,1.0,Hace 2 años,2024-02-25T10:06:32Z,Google,"De las 23am a las 7.05 am esperando atención médica del traumatólogo de turno del día domingo 25 de febrero 2024 por un accidente en moto que tuve , ni me pregunto que me paso nada, solo di la presencia en recepción y de ahí más nada por 8 horas, hicieron la obra de ampliación para rascarse más los huevos y robar más plata, luego lloran cuando milei dice de privatizar esta mierd@ de atencion",,2024,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Daiana Gisel Palavecino,,1.0,Hace un año,2024-09-16T19:37:29Z,Google,"Fui a la guardia de ginecología porque en el Tornú no hay ese tipo de guardia y no me quisieron atender porque no soy paciente del hospital, me mandaron de nuevo al Tornú y de ahí me mandaron al Pirovano, en el Pirovano me atendieron sin problema.",,2024,['other'],other
Rivadavia,Diana Cabrera,,1.0,Hace 2 años,2024-02-07T18:20:08Z,Google,"Todavía no entiendo porque se esforzaron en agrandar la guardia del hospital si uno tiene que esperar 4 horas para que lo atiendan, yo estuve con fiebre y dolor, le pregunté a las enfermeras por cuánto iban, en que momento me atenderían nadie me dió una respuesta y después se quejan porque el presidente quiere privatizar el hospital público, de que nos sirve que sea público si los médicos si nos atienden o no, tiene un bendito sueldo y nos atiende cuando se les da la regalada gana, va a ver cambios en este gobierno",,2024,['delays'],delays
Rivadavia,Gladys D Agostino,,1.0,Hace 2 años,2024-02-29T14:07:20Z,Google,"Mala atencion, fui con turno vacuna COVID porque el mail de la Ciudad informaba que debia hacerlo. En el hospital ingresas no sabes donde ir, cuando llegue a ventanilla me dicen que NO HAY SISTEMA que no se puede, y que NO tenia que ir con turno.",,2024,['bad_infrastructure'],bad_infrastructure
Rivadavia,Ale Molodets,,1.0,Hace un año,2024-12-16T02:32:52Z,Google,"La guardia no funcciona bien. Esperando una hora y media,  los médicos no atienden a nadie. En la recepción me dicen que no se sabe cuando van a atender.",,2024,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Rivadavia,Emi Holi,,1.0,Hace 2 años,2023-10-19T03:14:38Z,Google,"Para guardia sólo ir si estas muriendo o descompensada en la puerta
De otro modo tardan 6/8 hs en atender
Había 3 consultorios trabajando durante una hora , hora y media estaban sin llamar gente y el que tenía gente había dos doc y una paciente  ( 2hs)
Esto en la noche me tuve que ir porque no daba mas del
Dolor y nadie atendía y tenía más de 20 personas esperando
Desastre
Decepcionada",,2023,['delays'],delays
Rivadavia,M,,1.0,Hace 3 años,2023-01-22T05:18:33Z,Google,"Fui por una infección por picadura de insecto y se lavaron completamente las manos derivandome al duran donde tampoco se quisieron molestar en atenderme y últimamente me mandaron al muñiz donde si pudieron atenderme como corresponde, deberian echar a esos lacras que no tienen ganas de trabajar y encima ponen en riesgo la vida del resto",,2023,"['inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",inefficient_medical_treatment; inappropriate_interpersonal_behavior
Rivadavia,Diego Steimez,,1.0,Hace un año,2024-08-10T09:25:47Z,Google,Simplemente un desastre. El único que me ayudo fue el personal de seguridad avergonzado del servicio que brindan. Una lástima semejante lugar. Completamente mal manejado! Si habría 0 estrellas se lo pondría!,,2024,['other'],other
Rivadavia,Lucas Lambertt,,1.0,Hace un año,2025-02-21T14:10:21Z,Google,"Es una vergüenza , que renuncien los doctores  y pongan enfermeros a atender capas así laburan mejor , son un desastre !",,2025,['other'],other
Rivadavia,Karem Andreina Garcia,,1.0,Hace un año,2024-11-27T04:00:28Z,Google,"Un total desastre, 3 hrs esperando y no llaman a ningún paciente, 5 consultorios con clínicos y nada que agilizan la atención.",,2024,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Rivadavia,Gonzalo Segundo,,1.0,Hace 2 años,2024-05-20T13:49:27Z,Google,"Media hora de fila, para que te digan ""volve mañana a las 6 A TODOS"" ,unas conchud las que te atienden, al menos en neurología.
Lugar 3/10
Turnos 1/10
Atención 0/10",,2024,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Bradley Altamiranda,,1.0,Hace 2 años,2023-12-22T01:28:05Z,Google,Como puede ser posible que en el año 2023 a pocos días del 2024 no hay guardia pediatrica nocturna? Le pasa algo a un niño en la noche y se muere. Y quien lo paga? Nadie. No vale nada la vida.,,2023,['other'],other
Rivadavia,Matias Duarte,,1.0,Hace 2 años,2024-06-29T12:58:17Z,Google,LA RECEPCIÓN DE LA GUARDIA EXCELENTE!! CUANDO TE LLAMA EL MEDICO DE GUARDIA DEL CONSULTORIO 7 TE MIRA EL TIPO ( MÉDICO) COMO DICIENDO QUE QUERES ACÁ... HORRIBLE EL MÉDICO COMO SE MANEJA....,,2024,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Magali Faena,,1.0,Hace 10 meses,2025-08-21T22:28:08Z,Google,Media hora para atenderte en recepción no había nadie .,,2025,['delays'],delays
Rivadavia,UrbanUnLimited,,1.0,Hace 2 años,2023-10-11T00:31:52Z,Google,Estuve 50 minutos esperando en recepción esperando un turno para guardia y no vino nadie nunca a tenderme atrás tenía una chica q se moría de dolor y nadie fue capas de hacer nada hospital poco humano tendrían q sancionar a la persona que atiende ahí no puede ser q se desaparezca más de una hora sin aviso o justificación alguna el colmo.!,,2023,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,luly diguardo,,1.0,Hace 3 años,2023-02-11T09:38:28Z,Google,"La verdad quien atiende x ventanilla en este momento, totalmente desagradable. Y encima no se l puede ver la cara ??? Dnd se ha visto eso?? Pésima atención. Espero q nos atiendan pronto y q la misma sea buena

Y un horror la mugre q hay !!!",,2023,"['inappropriate_interpersonal_behavior', 'bad_infrastructure']",inappropriate_interpersonal_behavior; bad_infrastructure
Rivadavia,Trashdoll,,1.0,Hace 2 años,2023-08-04T03:49:14Z,Google,"Me saqué sangre, y me descompensé, me tendieron bien, pero después para controlar me llevaron en silla de ruedas a guardia y nunca me atendieron, había unas chicas me preguntan y no me dieron ninguna respuesta, cómo que no querían atenderme. Y salí algo mareadx Me llamo Dary",,2023,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Carlos60144,,1.0,Hace 2 años,2024-04-19T08:14:53Z,Google,"La guardia, nueva, bonita pero cero servicio, hay más gente de seguridad y cero empleados en recepcion de guardia 2 horas esperando, 5 am una vergüenza, pero si viene un familiar de macri ahi seguro aparecen",,2024,['delays'],delays
Rivadavia,Pinkman Pinkman,,1.0,Hace 3 años,2023-06-20T21:54:12Z,Google,"No me gustó el hospital por parece laberinto y la chica (alta 1.65 aproximadamente, tiene pecas, pelo rubia y mezcla marron) de ginecologia que es medio carácter, te atiende con cara de cola y después te empieza a gritar",,2023,"['inappropriate_interpersonal_behavior', 'bad_infrastructure']",inappropriate_interpersonal_behavior; bad_infrastructure
Rivadavia,Karla Portillo,,1.0,Hace 2 años,2024-04-26T03:32:16Z,Google,Un desastre estuvimos 5 hs esperando y atendían a 1 por hora de los 5 consultorios que había MALÍSIMO si tienen una emergencia NO VAYAN,,2024,['delays'],delays
Rivadavia,Nico Garzonio,,1.0,Hace un año,2025-04-24T14:12:37Z,Google,estoy viendo otras reseñas y veo que no soy el único que tuvo problemas con los recepcionistas o con los turnos,,2025,['other'],other
Rivadavia,Mirtha Motta,,1.0,Hace 3 años,2023-03-01T03:37:49Z,Google,Desastre. Vas por Guardia te presentas con paro indeterminado a partir de 01/03/23 pero ni siquiera son las 12 y nadie sale. Te quedas esperando más de una hora para q te digan q como es 1ro de marzo no están atendiendo. Sino q tienes q llamar al same,,2023,['delays'],delays
Rivadavia,Maria Rodríguez,,1.0,Hace un año,2025-02-22T00:51:01Z,Google,"Pésima atención en la guardia, puedes durar hasta 5 horas esperando q te atiendan.",,2025,['delays'],delays
Rivadavia,Alex Colman,,1.0,Hace un año,2025-06-25T15:51:25Z,Google,"No quisieron atender a una amiga para profilaxis post exposición. De tal modo, incurrieron en una ilegalidad. Un desastre.",,2025,['other'],other
Rivadavia,Guadalupe Ailín Barraza,,1.0,Hace 2 años,2023-10-05T14:11:14Z,Google,"El psicólogo José Recalde no escucha a sus pacientes y se hace el dormido esperando a que acabe la consulta ya sea a la hora predeterminada o antes, es una vergüenza para cualquier persona.",,2023,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Silvia Callero,,1.0,Hace 2 años,2024-02-27T14:36:28Z,Google,"Malísima la atención en Neurología Infantil, muy mal hablados y prepotentes, sin ningún tipo de empatía con el paciente discapacitado o adulto mayor.",,2024,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Carlos Zeballos,,1.0,Hace un año,2025-03-23T16:56:07Z,Google,Hace una hora y media de espera… dicen que los médicos están ocupados! Será así?,,2025,['delays'],delays
Rivadavia,Mayi Cuza,,1.0,Hace 2 años,2023-09-06T07:02:33Z,Google,"Es terrible estar enfermo, con dolor y además tener que esperar 6 hs y 40 minutos para la atención médica, personas mayores,  niños y jóvenes en espera y solo 2 consultorios en atención a la Guardia médica ....
Mucho que desear ....
que País ... !",,2023,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Rivadavia,Rafael caldera ambrosio,,1.0,Hace 2 años,2023-08-19T08:26:45Z,Google,"Falta de ética por parte del personal, un doctor pelado agresivo con los pacientes. Lamentable que doctores así estén al servicio público.",,2023,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Jimena Aldana Meli Nencini,,1.0,Hace 3 años,2023-03-29T00:49:15Z,Google,"Hace dos horas no llaman a nadie en guardia, ni siquiera hay alguien tomando ingresos. VERGUENZA. Menos mal no vino nadie grave porque sino lo dejan morir.",,2023,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
