hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio
Rivadavia,Raul Briceno,,1.0,Hace un año,2025-01-21T16:14:13Z,Google,Guardia externa.:Te tratan de la peor forma. Desde la admisión en adelante. Muy mal. Los pacientes vamos buscando ayuda. No a recibir maltrato,,2025
Rivadavia,Daniel Fbid,,1.0,Hace 2 años,2023-10-25T13:17:28Z,Google,"Acompañé a mi señora que tiene Pami a la guardia del Sábado 14/10/23 a las 2 de la mañana, por la entrada nueva del hospital; nos atendió en recepción la señora Paulina con muy mala predisposición, no quiso derivar la atención, aún diciéndole que había tenido problemas de visión. Solo quería que le tomen la presión sanguínea y que podría ser un problema neurológico. Aduce que no tenian aparatología, que debía ir a una Farmacia (¡¡a esa hora!!) Una vergüenza...muy mala atención en un momento difícil de esa hora del día.",,2023
Rivadavia,Lourdes Velazquez,,1.0,Hace un año,2024-10-08T14:31:00Z,Google,"Una mierda la atención de la guardia, por más que vayas casi muriendo por el dolor te digan que no es tan grave y que deben sacar turno, lo peor que los turnos te lo dan después de dos meses. Una vergüenza el hospital público y el personal del mismo.",,2024
Rivadavia,Noelia Monzon,,1.0,Hace un año,2024-10-22T13:22:58Z,Google,"Solo quiero dejar mi experiencia del día de hoy con laboratorio,las dos señoras que dan turno y entregan resultados una pésima atención,maleducadas y mal habladas,se hablan entre una y otra como si uno no estuviera ahí,una falta de respeto total! Entiendo que debe ser un laburo difícil pero no les da derecho a creerse superior y tratar mal a la gente!!!",,2024
Rivadavia,Victoria B. Fernandez Campos,,5.0,Hace un año,2025-06-25T16:38:34Z,Google,"El tiempo de espera es el de cualquier otro hospital. Sinceramente tuve muy buena atención por parte de los médicos de guardia, los enfermeros y los recepcionistas.",,2025
Rivadavia,Javo,,1.0,Hace un año,2024-11-24T22:45:05Z,Google,"La verdad un desastre 7 consultorios y solo sale el mismo médico del mismo consultorio hace más de 40min que no llaman,cuando llegue pedí una silla de ruedas y me dan una silla blanca de plástico arriba de una estructura de metal con 2 ruedas pinchadas, luego de casi 4 horas nos llaman y en 5 min salen sin saber que tiene porque no hay para hacer una ecografía,un desastre nos atendieron porque varios empezamos a hacer quilombo sino seguiríamos ahí",,2024
Rivadavia,Marisa Castillo,,4.0,Hace un año,2025-03-08T21:47:45Z,Google,"Las 4* son para la excelente atención que tuve en la guardia al ser atendida por una urgencia de un código renal. Médicos, enfermeros y personal: GRACIAS!",,2025
Rivadavia,Jonathan Barbero,,1.0,Hace 11 meses,2025-07-17T03:27:52Z,Google,"Consulta en la guardia atienden osea hay otorrino , x ej , xq una fui con algo q tenia en el ojo y no me quisieron atender",,2025
Rivadavia,Alejandra Korn Man,,1.0,Hace 3 años,2023-02-20T11:26:32Z,Google,"Fui a la guardia por un problema psicológico, trabajé toda la noche acompañada de constantes ataques de pánico y pensamientos peor que negativos y cuando me atendió la secretaria de la guardia le comenté que no me sentía cómoda diciendo qué me estaba pasando con tanta gente esperando, la respuesta fue que todos los pacientes que vienen dicen el por qué vienen. Soy una persona con ansiedad social diagnosticada y me pareció una falta de respeto a la privacidad mía, me veía a través de la ventanilla a punto de colapsar y sólo me dijo que espere y que tenga paciencia como si fuera un dolor muscular más.
La salud mental es tan importante como la física y pareciera que ésta gente se olvida de eso constantemente. No vendría a la guardia psicológica si estuviera bien, o si no estuviese a punto de una crisis psicológica, aprendamos por favor a ser empáticos y no desvaler ni obligar a un paciente psicológico a decirle todo a un secretario si no se siente cómodo al respecto (sin contar que al no verle la cara a la persona me sentí todavía peor teniendo que hablar, por un tema de desconocimiento social.)",,2023
Rivadavia,Omar Alejandro Falcón,,1.0,Hace un año,2025-05-22T16:25:01Z,Google,"Llegamos a las 11:00 pm nos atendieron a las 2 de la madrugada, hicimos la placa, y nunca más nos volvieron a llamar un desastre la atención a las 8:00 de la mañana tuvimos que ir a otro lugar por urgencias.",,2025
Rivadavia,Gabriela Villalba,,1.0,Hace un año,2025-01-09T15:28:46Z,Google,"Vine y quise sacar turno para  ginecología y me mandaron directamente con la doctora, me tuvieron 4 horas sentada como una idiota y cuando me acerco a preguntar a la doctora me dijo que ya no podía atender no se que cosa, me atendió una señora de pelo rojo, horrible la atención",,2025
Rivadavia,Andre Domínguez,,4.0,Hace un año,2024-09-04T06:34:33Z,Google,"al principio mucha demora y muchas personas en espera, pero con la atención y dedicación que le ponen por parte de los doctores y residentes no hay de que quejarse. Muy bueno!",,2024
Rivadavia,Carlos Ferreira,,1.0,Hace un año,2025-03-11T04:16:48Z,Google,No se describir la atención porque mo esposa no fue atendida. llegó con dolor en el pecho e informando en recepción ya que tiene un antecedente  cardíaco. ni la tensión le tomaron.,,2025
Rivadavia,Ileida López,,5.0,Hace un año,2024-07-13T16:02:43Z,Google,"Me parece un excelente hospital, muy completo, mi hermana se atiende por ahí, y cabe destacar que a pesar de todo las citas no estan tal lejos, bueno no se si sera cuestion de suerte, por otro lado quisiera saber si realizan Doppler de aorta abdominal",,2024
Rivadavia,Emnie Fagundez Muller,,1.0,Hace un año,2024-08-25T18:18:49Z,Google,"Terrible. Como no le cae el ministerio de salud. Con razón nunca se consigue turno, si es que no te atienden. Más de 2hs en la guardia y no salen a darte la cara. Abarrotado de gente necesitando atención en salud, y hasta la recepcionista se desapareció y es un hospital abandonado.",,2024
Rivadavia,Claudia Colman,,1.0,Hace 2 años,2023-11-15T06:27:18Z,Google,"Una vergüenza. No sé qué está pasando. Si son los profesionales o hay otra cosa de por medio. Pero no puede ser tan pésima la atencion, las prioridades. La falta de insumos, de máquinas y profesionales. Es horrible y angustiante  como esta nuestra salud pública. Siempre se hablo de falta de insumos etc. Pero antes por lo menos te atendían y valía la pena. Ahora horas esperando para nada. HAGAN ALGOO!!",,2023
Rivadavia,Sara Martinez,,5.0,Hace un año,2025-02-24T01:27:40Z,Google,"Excelente..atención
Hoy 23.02.25
Fui por un tema ginecólogico, orden,limpieza ,profesionales
Es AMBA,ES PALERMO
vivo en el.conurbano...un desastre",,2025
Rivadavia,Francisco Lobos,,4.0,Hace 3 años,2023-04-11T14:59:41Z,Google,"Muy bueno para lo que uno está acostumbrado si se trata de servicio público. Muy equipado y con personal muy bien capacitado. Quiero destacar el labor de los seguridad que te guían con una disposición que se agradece (es muy amplio el interior del edificio) y principalmente destaco el espíritu de servicio de Anahi, la chica que se encuentra en la entrada de pabellón cobo (análisis clínicos), fue la más cordial que me cruce en todos los días que asistí.

Lo único que necesita afinación es la atención de guardia, muy lento, poco predispuesto, se encuentra detrás de un vidrio polarizado, donde no podes hacer contacto visual con tu operario público, te responden de manera poca profesional, aparecen más voces que contestan muy mal a las personas que se encuentran pidiendo ayuda, la verdad, nada que no se pueda solucionar. Consejo: si tenes que asistir a esta área, ir armado de paciencia.",,2023
Rivadavia,andrea r,,1.0,Hace 2 años,2024-06-21T04:01:08Z,Google,Fui porque necesito un comprobante y fue horrible experiencia de atención como sin escucha y robotica y de parte de la empleada administrativa del dia 20 de junio a las 10horas un TOTAL DESASTRE de desgano que fue visibilizado por otra señora mas que opinaba igual. Una tipica empleada administrativa maltratadora que ni deberia estar alli! DEBERIAN ECHARLA.,,2024
Rivadavia,Marcela Ariana Chang,,5.0,Hace 9 meses,2025-09-12T12:49:31Z,Google,Uno de los mejores  hospitales de CABA.,,2025
Rivadavia,AnaMa Ba,,1.0,Hace un año,2024-08-14T00:21:28Z,Google,"Hoy 18:30 fui a la Guardia por haber sufrido un traumatismo y me responden que el traumátologo de guardia hacía 2 hs que estaba en quirófano operando y  no sabían a qué hora salía. INCREÍBLE: EL MÉDICO  DE GUARDIA COBRA POR HACER GUARDIA  Y NO DEBE MOVERSE DE AHÍ Y EL CIRUJANO ES QUIEN DEBE OPERAR. Mas improvisación que en un almacén de barrio!!! PONETE EL CARGO JORGE MACRI, CON RODRIGUEZ  LARRETA NO PASABAN ESTAS COSAS",,2024
Rivadavia,Marisela del Carmen Bustamante Flores,,4.0,Hace 2 años,2023-08-04T16:08:32Z,Google,"Me ha tocado ir por emergencia 2 veces y me han tratado súper bien.
Sin embargo,necesito un turno y aunque lo solicité por el 147 y no lo logré, fui y nadie me pudo ayudar con los exámenes de laboratorio y placas radiológicas...nadie sabía nada...",,2023
Rivadavia,nicolas gonzalez,,1.0,Hace 2 años,2023-12-11T11:58:47Z,Google,"Todo el personal, hombre y mujer, desde que ingresar hasta todos los que pertenecen a cada pabellón, MUY INCAPACITADOS, INCOMPETENTES, SIN EXPERIENCIA, SIN PROFESIONALISMO, SIN EMPATÍA, SIN HUMANIDAD. Son una verdadera vergüenza para la salud pública, pero pretenden tener un sueldo mejor cuando no tienen CAPACIDAD ni trabajan para ganar un sueldo como corresponde. Una verdadera vergüenza y pena me dan.",,2023
Rivadavia,Lucia Gimenez,,4.0,Hace un año,2025-02-21T16:26:36Z,Google,"Fui a hacerme ver en guardia, me atendieron una chica rubia de anteojos y una chica de cabello negro, la verdad muy lindas y agradables para atender☺️",,2025
Rivadavia,Lady Trancy,,5.0,Hace 9 meses,2025-09-24T18:26:30Z,Google,Me atendieron re bien y rapidísimo! Encima el personal fue muy amable!,,2025
Rivadavia,Yuyo Grinberg,,1.0,Hace 3 años,2023-01-16T16:02:16Z,Google,"El Dr. ROBERTO JORGE ARTURI que trabaja en este hospital me maltrató, me habló con total falta de respeto, me negó la atención en una teleconsulta, no me quiso dar derivaciones ni estudios de sangre haciéndome perder mi tiempo dsp de 1 mes de espera, obligándome ahora a esperar otra vez a un nuevo turno con otro médico, teniendo yo una enfermedad crónica que está reflejada en mi historia clínica, a la que tmb se negó a acceder. La mala atención de este médico constituye directamente la gravísima negación de acceso a la salud a una persona con enfermedades crónicas. Es una vergüenza y un peligro que una persona con este nivel de prepotencia, maltrato y tan pocas ganas de hacer su trabajo tenga una matrícula médica con la suma responsabilidad que esto implica y esté ejerciendo impunemente en hospitales públicos y privados. Realmente espero que haya algún tipo de supervisión y que no se deje pasar por alto una incompetencia de este nivel.",,2023
Rivadavia,Patricia Aguirre,,4.0,Hace 2 años,2023-11-10T05:30:01Z,Google,"Pami no respondió al llamado de emergencia. El SAME impecable. Hospital Rivadavia: Atención por guardia nocturna, excelente.
Salvo la actitud displicente de una enfermera ante mi necesidad de tomar agua. Por favor, pongan un dispensador Gracias",,2023
Rivadavia,d boyecarg,,3.0,Hace 2 años,2024-03-26T09:21:20Z,Google,"En medio de la coyuntura actual Dengue covidengue cica chicongunea.
Para la recepción al paciente primero hay que ir a la C-UFU .

El inconveniente es que por más que es emergencia o sintomatología grave no tiene personal disponible y no sé es atendido hasta que personal de la unidad febril evalúe y esto ocurre solamente desde las 8.00 am hasta las 15.00 PM con lo cual:
autoridades
del Hospital... Revean esto ...
Desde las 16 hs . Hasta las 07:59....
Que hace la gente ????
Gracias !",,2024
Rivadavia,Flor Mar Medina,,1.0,Hace 3 años,2023-06-10T00:14:02Z,Google,Hoy. 18 hs. Gente en espera desde la **11 de la mañana**. Una señora tirada en el piso del dolor: vomitando. En 2 horas no llamaron **a nadie**. Llamamos a la policía para que atendieran a esa mujer. La atendieron. El resto igual. VERGÜENZA,,2023
Rivadavia,Laura Curtosi,,4.0,Hace 2 años,2024-05-17T17:22:28Z,Google,"Esta carta va dirigida al personal de la guardia de parte de un señor de 85 años que fue atendido allí
""El pasado 25/02/24 fui muy bien atendido en guardia  de Cardiologia entre las 18 y las 00:00 hs  x un cuadro recurrente de hemorragia nasal.
Ruego a uds feliciten al digno personal médico, auxiliar y de laboratorio.
Dios bendiga vuelta loable misión,""",,2024
Rivadavia,Emanuel Diaz,,5.0,Hace un año,2025-03-20T12:16:39Z,Google,"Buenas Una Consulta,Atienden Por Obra Social?? Tengo La De Camioneros,Ayer Fui Al Sanatorio De San Justo Y No Me Atenderion Pésima Calidad,Tengo Que Ir Urgente A Traumatologia...",,2025
Rivadavia,jose luis bitiol,,1.0,Hace un año,2024-12-20T17:57:37Z,Google,No hay personal ni para tomarte la presión. Pero si toman mate en la recepción. Estudios importantes tenés q pedir turno miércoles tras te Moris o perdés parte de tu vida.,,2024
Rivadavia,maria ines Gutierrez,,3.0,Hace un año,2025-05-27T07:42:34Z,Google,Me dijeron q la atención mejoró muchísimo pero está todo muy dejado sobre las Heras lleno de hojas adentro y fuera de las rejas envases vacíos tirados ropa de indigentes y baldosas rotas y levantadas justo estan todas las paradas frente a la puerta principal,,2025
Rivadavia,Mariana Correa,,5.0,Hace un año,2024-10-04T13:01:16Z,Google,"Fui con mi bebe convulsionando, y la atención fue muy rápida y buena de parte de todos los pediatras que en ese momento se encuentraban.",,2024
